image_id,source_image_id,port,country,original_gsd,target_gsd,modality,degradation,upscale_method,label_type,split,verification_status,lat,lon,zoom,width,height,n_ships,scene_type,ground_w_m,ground_h_m,field_gsd,date
100000796,100000796,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1056,812,1,sealand,543.9,418.3,1.07,2007-11-13
100000797,100000797,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1042,728,1,sealand,536.7,375.0,1.07,2007-11-13
100000798,100000798,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1108,809,1,sealand,570.7,416.7,1.07,2007-11-13
100000799,100000799,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,705,593,1,sea,363.1,305.4,1.07,2006-02-01
100000800,100000800,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,952,761,2,sealand,490.4,392.0,1.07,2006-02-01
100000801,100000801,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1183,811,6,sealand,609.4,417.7,1.07,2006-02-01
100000802,100000802,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1188,818,4,sealand,611.9,421.3,1.07,2006-02-01
100000803,100000803,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,804,590,1,sealand,414.1,303.9,1.07,2006-02-01
100000804,100000804,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1172,828,2,sealand,603.7,426.5,1.07,2006-02-01
100000805,100000805,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1181,816,2,sealand,608.3,420.3,1.07,2006-02-01
100000806,100000806,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1195,831,4,sealand,615.5,428.0,1.07,2006-02-01
100000807,100000807,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1104,799,1,sealand,568.7,411.6,1.07,2006-02-01
100000808,100000808,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1067,790,1,sealand,549.6,406.9,1.07,2006-02-01
100000809,100000809,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1110,806,1,sealand,571.7,415.2,1.07,2006-02-01
100000810,100000810,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1150,802,1,sealand,592.4,413.1,1.07,2006-02-01
100000811,100000811,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1054,730,1,sealand,542.9,376.0,1.07,2006-02-01
100000812,100000812,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1082,805,1,sealand,557.3,414.6,1.07,2006-02-01
100000813,100000813,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1148,807,5,sealand,591.3,415.7,1.07,2005-03-31
100000814,100000814,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,995,822,5,sealand,512.5,423.4,1.07,2005-03-31
100000815,100000815,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1113,801,6,sealand,573.3,412.6,1.07,2005-03-31
100000816,100000816,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,862,791,3,sealand,444.0,407.4,1.07,2005-03-31
100000817,100000817,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1161,827,3,sealand,598.0,426.0,1.07,2005-03-31
100000818,100000818,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1155,759,3,sealand,594.9,391.0,1.07,2005-03-31
100000819,100000819,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,799,696,1,sealand,411.6,358.5,1.07,2005-03-31
100000820,100000820,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1170,833,1,sealand,602.7,429.1,1.07,2005-03-31
100000821,100000821,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1123,779,1,sealand,578.4,401.3,1.07,2005-03-31
100000822,100000822,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1099,789,1,sealand,566.1,406.4,1.07,2005-03-31
100000823,100000823,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1115,816,1,sealand,574.3,420.3,1.07,2005-03-31
100000824,100000824,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,882,739,2,sealand,454.3,380.7,1.07,2004-12-31
100000825,100000825,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1187,819,5,sealand,611.4,421.9,1.07,2004-12-31
100000826,100000826,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1129,801,2,sealand,581.5,412.6,1.07,2004-12-31
100000827,100000827,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1188,814,5,sealand,611.9,419.3,1.07,2004-12-31
100000828,100000828,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,697,654,1,sea,359.0,336.9,1.07,2004-12-31
100000829,100000829,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1160,824,1,sealand,597.5,424.4,1.07,2004-12-31
100000830,100000830,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,894,703,1,sealand,460.5,362.1,1.07,2004-12-31
100000831,100000831,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1093,817,1,sealand,563.0,420.8,1.07,2004-12-31
100000832,100000832,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1132,806,1,sealand,583.1,415.2,1.07,2004-12-31
100000833,100000833,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1173,818,1,sealand,604.2,421.3,1.07,2004-12-31
100000834,100000834,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1210,817,7,sealand,623.3,420.8,1.07,2004-01-31
100000835,100000835,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1168,810,3,sealand,601.6,417.2,1.07,2004-01-31
100000836,100000836,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1158,806,5,sealand,596.5,415.2,1.07,2004-01-31
100000837,100000837,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1075,805,2,sealand,553.7,414.6,1.07,2004-01-31
100000838,100000838,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,969,668,1,sealand,499.1,344.1,1.07,2004-01-31
100000839,100000839,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1171,817,1,sealand,603.2,420.8,1.07,2004-01-31
100000840,100000840,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1170,813,5,sealand,602.7,418.8,1.07,2004-01-31
100000841,100000841,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1194,836,2,sealand,615.0,430.6,1.07,2004-01-31
100000842,100000842,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1167,813,2,sealand,601.1,418.8,1.07,2004-01-31
100000843,100000843,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1133,769,1,sealand,583.6,396.1,1.07,2004-01-31
100000844,100000844,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1140,810,2,sealand,587.2,417.2,1.07,2004-01-31
100000845,100000845,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1057,742,1,sealand,544.4,382.2,1.07,2004-01-31
100000846,100000846,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,623,458,3,sealand,320.9,235.9,1.07,2003-11-05
100000847,100000847,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1167,827,3,sealand,601.1,426.0,1.07,2003-11-05
100000848,100000848,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1155,803,7,sealand,594.9,413.6,1.07,2003-11-05
100000849,100000849,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1169,803,3,sealand,602.1,413.6,1.07,2003-11-05
100000850,100000850,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1120,811,2,sealand,576.9,417.7,1.07,2003-11-05
100000851,100000851,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1067,770,1,sealand,549.6,396.6,1.07,2003-11-05
100000852,100000852,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1174,823,1,sealand,604.7,423.9,1.07,2003-11-05
100000853,100000853,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1120,807,3,sealand,576.9,415.7,1.07,2003-11-05
100000854,100000854,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1172,826,3,sealand,603.7,425.5,1.07,2003-11-05
100000855,100000855,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1059,819,1,sealand,545.5,421.9,1.07,2003-11-05
100000856,100000856,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1188,833,3,sealand,611.9,429.1,1.07,2003-11-05
100000857,100000857,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1159,809,1,sealand,597.0,416.7,1.07,2003-11-05
100000858,100000858,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1187,829,2,sealand,611.4,427.0,1.07,2002-12-31
100000859,100000859,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1177,821,4,sealand,606.3,422.9,1.07,2002-12-31
100000860,100000860,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1055,755,5,sealand,543.4,388.9,1.07,2002-12-31
100000861,100000861,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1165,823,3,sealand,600.1,423.9,1.07,2002-12-31
100000862,100000862,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1183,845,5,sealand,609.4,435.3,1.07,2002-12-31
100000863,100000863,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1148,826,4,sealand,591.3,425.5,1.07,2002-12-31
100000864,100000864,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1111,793,1,sealand,572.3,408.5,1.07,2002-12-31
100000865,100000865,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1148,794,1,sealand,591.3,409.0,1.07,2002-12-31
100000866,100000866,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1179,825,2,sealand,607.3,424.9,1.07,2002-12-31
100000867,100000867,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,1179,820,2,sealand,607.3,422.4,1.07,2002-12-31
100000868,100000868,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1166,804,1,sealand,600.6,414.1,1.07,2002-12-31
100000869,100000869,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,30.394789,-81.4097,18,1156,817,1,sealand,595.4,420.8,1.07,2002-12-31
100000870,100000870,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,30.394789,-81.4097,18,1177,827,1,sealand,606.3,426.0,1.07,2002-12-31
100000871,100000871,mayport,US,0.5151,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,30.394789,-81.4097,18,790,663,1,sea,406.9,341.5,1.07,2002-12-31
100000872,100000872,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1189,835,2,sealand,567.3,398.4,1.07,2014-04-01
100000873,100000873,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1174,834,3,sealand,560.2,398.0,1.07,2014-04-01
100000874,100000874,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1144,820,1,sea,545.9,391.3,1.07,2014-04-01
100000875,100000875,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1183,836,4,sealand,564.5,398.9,1.07,2014-04-01
100000876,100000876,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,718,514,1,sea,342.6,245.3,1.07,2014-04-01
100000877,100000877,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,892,669,1,sea,425.6,319.2,1.07,2014-04-01
100000878,100000878,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,947,677,1,sea,451.9,323.0,1.07,2014-04-01
100000879,100000879,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1025,775,1,sea,489.1,369.8,1.07,2014-04-01
100000880,100000880,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1113,800,1,sea,531.1,381.7,1.07,2014-04-01
100000881,100000881,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1190,825,1,sealand,567.8,393.7,1.07,2014-04-01
100000882,100000882,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1192,833,2,sealand,568.8,397.5,1.07,2014-04-01
100000883,100000883,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,586,527,6,sealand,279.6,251.5,1.07,2014-04-01
100000884,100000884,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1187,795,2,sealand,566.4,379.3,1.07,2014-04-01
100000885,100000885,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1178,829,6,sealand,562.1,395.6,1.07,2014-04-01
100000886,100000886,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1179,819,4,sealand,562.6,390.8,1.07,2014-04-01
100000887,100000887,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1164,819,5,sealand,555.4,390.8,1.07,2014-04-01
100000888,100000888,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1186,828,4,sealand,565.9,395.1,1.07,2014-04-01
100000889,100000889,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,829,670,3,sealand,395.6,319.7,1.07,2014-04-01
100000890,100000890,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1187,815,5,sealand,566.4,388.9,1.07,2014-04-01
100000891,100000891,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1163,816,2,sealand,554.9,389.4,1.07,2014-04-01
100000892,100000892,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1136,819,3,sealand,542.1,390.8,1.07,2014-04-01
100000893,100000893,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1028,779,1,sea,490.5,371.7,1.07,2014-04-01
100000894,100000894,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1174,820,1,sealand,560.2,391.3,1.07,2014-04-01
100000895,100000895,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1169,819,1,sealand,557.8,390.8,1.07,2014-04-01
100000896,100000896,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1165,829,3,sealand,555.9,395.6,1.07,2014-04-01
100000897,100000897,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,946,734,1,sealand,451.4,350.2,1.07,2014-04-01
100000898,100000898,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1178,813,2,sealand,562.1,387.9,1.07,2014-04-01
100000899,100000899,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1170,823,3,sealand,558.3,392.7,1.07,2014-04-01
100000900,100000900,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1180,828,2,sealand,563.1,395.1,1.07,2014-04-01
100000901,100000901,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,481,411,1,sea,229.5,196.1,1.07,2014-04-01
100000902,100000902,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1001,681,1,sealand,477.6,324.9,1.07,2014-04-01
100000903,100000903,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1094,735,1,sealand,522.0,350.7,1.07,2014-04-01
100000904,100000904,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1029,809,1,sealand,491.0,386.0,1.07,2014-04-01
100000905,100000905,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1025,718,1,sealand,489.1,342.6,1.07,2014-04-01
100000906,100000906,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1188,832,1,sealand,566.9,397.0,1.07,2011-09-01
100000907,100000907,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1124,806,3,sealand,536.3,384.6,1.07,2011-09-01
100000908,100000908,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1158,831,0,sealand,552.6,396.5,1.07,2011-09-01
100000909,100000909,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1177,808,3,sealand,561.6,385.5,1.07,2011-09-01
100000910,100000910,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1067,800,2,sealand,509.1,381.7,1.07,2011-09-01
100000911,100000911,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1158,819,2,sealand,552.6,390.8,1.07,2011-09-01
100000912,100000912,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1204,830,7,sealand,574.5,396.0,1.07,2011-09-01
100000913,100000913,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,742,827,2,sealand,354.1,394.6,1.07,2011-09-01
100000914,100000914,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1190,836,10,sealand,567.8,398.9,1.07,2011-09-01
100000915,100000915,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1179,829,5,sealand,562.6,395.6,1.07,2011-09-01
100000916,100000916,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1136,771,1,sealand,542.1,367.9,1.07,2011-09-01
100000917,100000917,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1189,829,1,sealand,567.3,395.6,1.07,2011-09-01
100000918,100000918,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,783,621,1,sea,373.6,296.3,1.07,2011-09-01
100000919,100000919,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1140,811,1,sealand,544.0,387.0,1.07,2011-09-01
100000920,100000920,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1187,823,2,sealand,566.4,392.7,1.07,2011-09-01
100000921,100000921,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1159,804,3,sealand,553.0,383.6,1.07,2011-09-01
100000922,100000922,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1164,815,2,sealand,555.4,388.9,1.07,2011-09-01
100000923,100000923,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1170,815,1,sealand,558.3,388.9,1.07,2011-09-01
100000924,100000924,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1132,772,1,sealand,540.1,368.4,1.07,2011-09-01
100000925,100000925,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1105,800,2,sealand,527.3,381.7,1.07,2011-09-01
100000926,100000926,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,705,681,2,sealand,336.4,324.9,1.07,2011-09-01
100000927,100000927,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1173,819,4,sealand,559.7,390.8,1.07,2011-09-01
100000928,100000928,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,val,coord_match,36.960756,-76.328608,18,1101,829,2,sealand,525.4,395.6,1.07,2011-09-01
100000929,100000929,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,754,621,1,sealand,359.8,296.3,1.07,2011-09-01
100000930,100000930,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1089,796,1,sealand,519.6,379.8,1.07,2011-08-01
100000931,100000931,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1115,803,3,sealand,532.0,383.2,1.07,2011-08-01
100000932,100000932,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1144,826,4,sealand,545.9,394.1,1.07,2011-08-01
100000933,100000933,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1157,833,4,sealand,552.1,397.5,1.07,2011-08-01
100000934,100000934,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1167,820,1,sealand,556.8,391.3,1.07,2011-08-01
100000935,100000935,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1179,840,1,sealand,562.6,400.8,1.07,2011-08-01
100000936,100000936,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1051,735,2,sealand,501.5,350.7,1.07,2011-08-01
100000937,100000937,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1098,743,2,sealand,523.9,354.5,1.07,2011-08-01
100000938,100000938,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1181,821,3,sealand,563.5,391.8,1.07,2011-08-01
100000939,100000939,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1069,791,3,sealand,510.1,377.4,1.07,2011-08-01
100000940,100000940,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1137,815,1,sealand,542.5,388.9,1.07,2011-08-01
100000941,100000941,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1152,826,3,sealand,549.7,394.1,1.07,2011-05-01
100000942,100000942,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,1147,801,1,sealand,547.3,382.2,1.07,2011-05-01
100000943,100000943,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1076,759,2,sealand,513.4,362.2,1.07,2011-05-01
100000944,100000944,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,1170,825,2,sealand,558.3,393.7,1.07,2011-05-01
100000945,100000945,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,868,739,1,sea,414.2,352.6,1.07,2011-05-01
100000946,100000946,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,test,coord_match,36.960756,-76.328608,18,766,623,1,sea,365.5,297.3,1.07,2011-05-01
100000947,100000947,norfolk,US,0.4772,10.00,optical_rgb,none,none,obb+hbb,train,coord_match,36.960756,-76.328608,18,969,784,1,sea,462.4,374.1,1.07,2011-05-01
